group,CD40,CD3,HLA,CD45RA,CD7,CD49f,CD279,CD5,CD32,CD185,CD69,CD62L,CD27,CD95,CD11a,CD54,TCR-A-B,CD41,CD163,CD309,CD2,CD226,CD29,CD49b,CD18,CD38,CD71,CD26,CD82,CD273,CD70,CD154,CD56,CD45RA,CD7,CD194,CD4,TIGIT,Podoplanin,CD95,CD1d,CD278,CD58,CD96,CD39,CD178,CD11a,IgA,CD370,integrin,CD54,CD122,CD267,FCERIA,CD124,CD2,CD28,CD127,CD71,B7-H4,CD193,CD1a,CD49d,LOX-1,CD158e1,CD158f,CD337,CD150,CD85j,CD82,Podocalyxin,CD224,CD258,DR3
progressive,0.352427038169949,0.339330250288265,0.288322123012112,0.366432564088274,0.402851788376877,0.285327722348137,0.351765308113412,0.160595618123481,0.233324476367544,0.118810203116646,0.350286665214414,0.244925200941985,0.343356177413371,0.0619743357190678,0.243679103399738,0.241492386011354,0.253862010203967,0.217889964415725,0.356180819131115,0.121236365774581,0.283107954239883,0.353762787897319,0.20588091027063,0.352516361774932,0.312906437573549,0.294526128265162,0.146964688544779,0.161924568491285,0.3524549710575,0.0288319041507548,-0.120545179533622,0.0550695378103467,-0.129001810845499,0.0021987048223262,0.17104991666495,-0.0528310749117038,0.116830211313322,0.187674725418053,0.0946994175808227,-0.285280880363476,-0.0356114947510844,0.0174068866054948,0.0150734270102569,-0.0461885047163855,0.100813535568125,0.159529083903902,0.0706653909302467,0.0144044871571335,0.0523683847500007,0.103852000913483,0.0722393532282423,-0.0765409084140963,0.0081945327645476,0.116576821995792,0.108753386052425,0.0124322690528239,-0.0239112370400419,-0.175378624962976,-0.168178602666838,-0.0080671050798851,-0.0962832561624522,-0.0071337853966364,0.184318673405166,-0.0843384596123769,-0.109168828989497,0.0486032482768813,0.0059608396793233,0.0538112895047754,0.0543279220917409,-0.0038606741094242,0.0204107065665371,-0.0442975025557856,0.0234384472298185,0.0401207441221284
progressive,-0.161146687218228,-0.054071918526813,-0.0587085131237512,0.0119275962131008,0.0565312640526387,0.0279836337426948,-0.26955568250732,0.0945554909719693,-0.115832457784429,-0.387912624263946,0.0143196521939267,-0.213829258287612,0.0053094538630099,0.0554679304618636,0.0411320927126264,-0.0393795501625564,-0.108157555313668,-0.200752975770232,-0.0161733788187562,-0.391135177172591,0.183398719223995,-0.163052490393002,-0.232627024455666,-0.282998608670315,-0.0110034340236709,-0.164847032326412,0.020577420196727,0.0600627895058728,-0.22175684547691,-0.215099296039228,-0.377891972676533,-0.369769060616433,-0.065123147056257,-0.27196269543985,-0.211205452766667,-0.194228744439005,-0.372688917155381,-0.422521414561092,-0.364280521098099,-0.108035872828746,-0.362211020570761,-0.135476126554982,-0.335969412609085,-0.399278747387071,-0.177826019034267,-0.354956964268749,-0.237469789767348,-0.335899584189351,-0.175519839661232,-0.129139939785856,-0.145203623070529,-0.364041457558716,-0.359233272982802,-0.209461385534332,-0.354493319335354,-0.162253268689539,-0.185519906173294,-0.370788589749305,0.0078863642230553,-0.332732642548107,-0.259800454829802,-0.352329055772813,-0.0853808908370359,-0.293179727976407,-0.180281711765043,-0.48540036125292,-0.395863297330748,-0.421798113345582,-0.366782881064205,-0.246970049390844,-0.369857062294926,-0.349108744679816,-0.291133898832741,-0.30067919102867
progressive,0.0291860039138449,0.295449449586686,0.0434670905184959,0.469569812635057,0.493213752901358,-0.190165199624759,0.124026912785541,-0.0178994688563927,0.182494595450346,0.139037504353191,0.139559099801617,0.473428590376798,0.479483623059746,-0.111197955789318,0.0180153594739434,0.0686243400683948,0.364072807375202,0.180870322431897,0.0825980512310198,0.138344431216125,-0.158307154372472,0.0319310481256443,-0.0164168839791198,0.157189328691621,-0.075695973273619,0.368007748866921,0.123556434997366,-0.0241690801471511,0.0013400156384468,-0.0978169029790905,-0.120090238147253,-0.0638847628949205,-0.0126727823262812,0.224118378557374,0.267117933943772,-0.432033076882704,0.0512786269830377,-0.19845360305169,-0.0694457297192256,-0.480159362483635,-0.0915412236186778,-0.443698175051513,-0.134965119117427,-0.0683817361599677,-0.410082731210489,-0.0275874389285899,-0.129007225411586,-0.0379752873319625,0.0213559429616498,-0.0020563657895552,-0.192900720706536,-0.0589387655879441,-0.122128420526212,-0.0417954875927718,-0.0315120215873108,-0.0935254266622243,-0.249788780127614,0.219396966204087,-0.398708556195859,-0.114522949721227,-0.0251701309203588,-0.154691106919959,-0.157388066330698,-0.0350255821697642,-0.048893377740067,-0.0949859100649442,-0.100499790387261,-0.194922866450529,-0.151530013543258,-0.117248513703736,-0.13102094612692,-0.177841399385691,-0.0354223585355172,-0.129819102690757
progressive,-0.028571848665758,0.0231283775773842,0.192682852470516,-0.248483374882389,-0.158660355239347,-0.0470253379411977,0.0131195597946709,0.276995908743933,0.0721714812500269,0.0600367202356266,-0.0441576175359517,0.144017838437022,-0.0652361665619372,0.342190491010366,0.123515413804209,0.0240040925900468,-0.0494105301548418,-0.0863903533681206,0.0397561926326729,-0.10279325529332,0.201030655250025,-0.0478370983202175,0.0287358582100886,-0.0651905435836296,0.205635053659615,0.0322094343355081,0.0858817173679104,-0.0338860404160156,0.121777269214638,0.131452315302041,0.138514161765678,0.255733331586982,0.167924741157589,0.303747307529332,0.335410220025331,0.0644838638415496,0.0157149703176528,0.15974459990684,0.212738784390242,-0.0507429917179188,0.205006018714721,-0.085134262868205,0.21142385985243,0.253746101651525,0.0284180362132588,0.239753205970089,0.115912167756544,0.291055622877781,0.249634704138674,0.0867119513788229,0.106354597232423,0.215747660396147,0.125850465007007,0.190785877633874,0.259285916183406,-0.0322799035872702,0.0429678019861894,0.287903506041227,0.0013871375933862,0.20898777207413,0.296424221922347,0.357804364548718,0.176590648820925,0.351577723605332,0.312148124317395,0.268889441150599,0.236334036563727,0.29412570035967,0.241546226325766,0.193677482272103,0.347005156394108,0.242214693343999,0.250216842513435,0.210136057004969
progressive,-0.0234205624545152,-0.328369027399077,0.296735357822475,-0.142384857497184,-0.241885657044871,-0.0695104975154506,-0.0551929371798509,-0.156293378427533,0.163456536320802,0.172636241184902,0.033540003813722,-0.0350483977968248,-0.0997233664919652,0.349712646243414,0.30466967801814,0.288591722483697,-0.105052817287156,0.378644538320784,0.155468360780602,-0.142473384381214,0.0227044005344711,0.270058522107795,0.224498654284687,0.264503534712932,0.242507204148945,0.17822840166228,0.477826674837634,-0.078302038279399,0.0853144641353035,-0.0452525288588074,-0.140356294158266,-0.120057737114086,-0.13729955640547,0.158057195441839,0.168168712945475,-0.000691604786379,0.0041445198426353,-0.25657061666072,-0.0983333754858524,-0.301483045030723,-0.224637663446805,-0.459897723710957,-0.174756229437369,-0.174325012194424,0.124200032540008,0.02260503040424,-0.274196541565222,0.0492943181384082,-0.394849364197855,-0.216034066781689,-0.17757564004421,-0.20379876803821,-0.115550697706144,-0.0408795596234019,-0.0081011365569806,-0.0163149107665735,-0.363797176227679,0.169975351439007,-0.54323235503706,-0.0622919326342011,-0.14961667846947,-0.0218236737358976,-0.274015723091008,0.010352087886388,0.0513289980202846,-0.133457320382162,-0.0730060676777005,-0.188171480651142,-0.146485484620526,-0.166486849214763,0.0064927263893426,-0.0134170534741896,-0.117637042021024,-0.189885710480919
stable,0.161655466723258,0.426397777566162,0.0648170488306645,0.391922650622718,0.673075289040241,-0.0746993135580318,0.16325059435062,0.152420718136085,0.131342349894989,0.139616218446079,0.172181259467968,0.0228182075361252,0.245987280143042,-0.0431478688263071,-0.066613289108644,0.0243028732223062,0.458753528181522,0.142449723121269,0.181768479439656,0.161530238445521,0.0084713264904326,0.0066325885260081,-0.0760253126029277,0.0723810829449948,0.0346188206320937,0.0277480623321749,-0.122184239138758,0.0893265503640509,0.0391293262180073,0.104591268332584,-0.0279334053016585,0.003639443619174,-0.0135791222803624,0.199346952726753,0.413001199965573,-0.0759367668040517,-0.0450617496964878,-0.0245621153238208,-0.053587497419713,-0.275854165398298,0.0930735219026456,-0.310648516371922,-0.0576295333059191,-0.0001656311093456,-0.174184108793998,0.0475102840519539,-0.261705130310991,0.0391329594408846,-0.007454471029726,-0.046097441848269,-0.085997080196882,0.0613860386917401,0.0462711127546002,0.0677911554653203,0.0400678493399073,-0.201330595415419,-0.214804641650238,0.100551765479514,-0.252080678855772,-0.0062729137062548,0.0741919533521117,0.0146457519163281,-0.177148137587694,-0.0226827901283224,-0.0158476719612243,0.0406516017291493,0.0820452295186175,-0.0268396544343593,-0.0534254993743199,-0.0258417139350435,0.0775915786211177,-0.100512701555152,-0.0130159492497382,-0.028460941533557
stable,0.0882832948278825,0.207749792624538,-0.298398009863171,0.332683844086709,0.3103753650649,-0.317910571710496,-0.141246509149844,-0.125753350396181,-0.0022525596883965,-0.0261971836353292,-0.0245200954858756,0.34957080015636,0.0938998334266818,-0.454753292552565,-0.437261614968224,-0.357706564974632,0.307921122691933,0.0898582688380335,0.041000856574103,0.0507434999775316,-0.590579109239912,-0.219088262002246,-0.413655384155419,0.0346602790317742,-0.360027611582016,0.122745199485324,-0.192218875632701,-0.4077932301769,-0.22562681129644,0.0350994898319327,-0.0481393207476403,0.0465869942917252,0.0080544303859347,0.0953459547702847,0.212446518966594,-0.291528986075626,0.0695439879078244,-0.009577484461821,-0.0146776780998377,-0.193813853620899,0.0643226080477306,-0.195849188676601,-0.0420473736244355,-0.0037792680083408,-0.142797919397157,0.101054773633545,-0.0948481416564088,0.0590860629176938,-0.0583429546544833,0.357069104654499,-0.21096141506594,0.055353069460028,0.0071690138164765,0.0112176413235059,0.0176042537233238,-0.0330744254192473,-0.110930618444279,0.251289106963912,-0.276092705797685,0.0723500983463678,0.0462832787273579,0.0621866549058658,0.150389891779226,-0.0528000781838145,0.0425396345569529,0.0187008901791331,-0.0281338853952918,-0.0156696583390763,-0.0321317692757074,-0.0611633960326991,0.0693985656691156,-0.101642588114507,-0.027688443153545,0.062052434383656
stable,0.024713980738973,0.329714619511306,-0.0014353470826729,0.355152375523497,0.564672940824167,0.0008086248344888,0.0840841638129432,0.302523845276148,0.0715716636141314,0.111873741015897,-0.0229601276348006,0.392403386600777,0.405236613883504,-0.103820880571563,-0.134607144185561,-0.165378058202287,0.414666266541937,0.132496034352846,0.137303128117831,0.14105547074743,-0.13058789157993,0.0129895516599523,-0.0819188392478967,0.116590605234933,-0.168233801171078,0.116374141674348,-0.0040526437522236,-0.105260247194178,0.0583091328239457,0.0858867098965057,0.0490151115688469,0.240026948026879,0.0944449843004019,0.390511720792152,0.419580132926944,-0.194681491867803,0.0176183234408242,0.117978665053496,0.152074166929016,-0.379684137553985,0.222699097804858,-0.17361572908821,0.0854631764698327,0.0618453155784025,-0.0462030368020347,0.236223965973357,-0.120700264615816,0.148012917853309,0.215807525911625,0.151687346585964,-0.165909195091472,0.221520863912183,0.204901587929316,0.164101785153972,0.183396609179908,-0.259290858373319,-0.0219534853634337,0.100179023476772,-0.108379783686713,0.154943590087414,0.104266393772497,0.156379718470488,0.0295265718161781,-0.0157723634864104,0.0237080416836016,0.203608651469711,0.220433810398756,0.0389092862908262,0.143828302712859,-0.107133394492926,0.226307863019182,0.0614975119165676,0.173109368975007,0.129561967240023
stable,0.0186940508167749,0.230449362185213,0.0074514343097388,0.196345700706671,0.284870357799285,0.0956571105146115,0.103347265471008,0.234119607694563,0.212790760165679,0.138263338922278,0.167445119977397,0.129787308318738,0.0184402186586677,-0.227015532995304,-0.0118092197881857,0.146987903727985,0.26220458361706,0.139158308263561,0.142644974529226,0.0505336526338536,-0.100879446100087,0.14583075730669,-0.0123587402119722,0.163290642084117,-0.108667232596376,-0.0780743774644697,-0.2673146308925,0.127651727356587,0.180022578776335,-0.365947148797349,-0.217811037642588,-0.0336717414762474,-0.19735394848974,-0.102434716717052,-0.0259728847442838,-0.284238552719525,-0.188487937958211,-0.292066433447308,-0.299542725235602,-0.310253565869214,-0.367433868683237,-0.406824278270731,-0.398181589641128,-0.252015759220464,-0.269905045668415,-0.294987587496831,-0.382520117482898,-0.220927212658919,-0.13580831657808,-0.199200112320418,-0.247172493812729,-0.279734881030932,-0.319693777793536,-0.249470288298214,-0.218426095680157,-0.315258523405166,-0.259165714926867,-0.279605454514626,-0.154627537757098,-0.256384685643129,-0.104341539477827,-0.324918341762916,-0.351922877205338,-0.189793113636555,-0.160548878963966,-0.322185309408626,-0.269503742429517,-0.298415076291869,-0.332354729446586,-0.254400605625425,-0.297864253743497,-0.352195246081114,-0.355675762507822,-0.37971490617347
stable,-0.168504167055548,-0.0823123373674101,-0.18252613864976,0.157856870731782,0.0355457466478928,-0.337467580642447,-0.228552119491856,-0.35103204487555,-0.100030296727671,0.0083569960781183,0.0051160709939602,0.0707931777320003,0.0009971596012393,-0.186341486157844,-0.361015548728706,-0.129956534617225,-0.159640755705097,-0.147416305718843,-0.162945982400377,0.0009655257332413,-0.292142377766318,-0.36382206115532,-0.359877555658657,-0.175700988235551,-0.174814625511503,-0.044981659362456,0.0893467867025502,-0.361478774894329,-0.276046198514465,0.0543879116469948,-0.0194661339847812,0.098626242334554,0.147428980893447,0.151405387497412,0.472353140455121,-0.109112540707884,-0.0416650857602473,-0.0004232433682158,0.114791452276113,-0.244411487017235,0.158226948027587,-0.19266940479961,0.117047927636988,0.0629382268205927,-0.0503025752695034,0.07488883074607,-0.16565186833454,0.153457302024125,0.0309178907940248,0.129795592446727,-0.0001571184692224,0.166090459054549,0.0866506551462378,0.0690311448833892,0.120038211532725,-0.160450384917294,-0.226352693408353,0.071358842644729,-0.249148206794404,0.0954117619373504,0.0901802309305127,0.137774460386379,-0.249431383084424,0.0533870177670687,0.0062304082918241,0.157472386737233,0.239488824382953,0.0771044361143077,0.107355074600625,0.106843468051607,0.171312423538601,-0.0118459492388932,0.0293820084504058,0.022629892553376
